row_type,format,material,surface,uv_lak,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,A5,115g hochwertiger Qualitätsdruck,Gloss,,,,50,38.34,287.55,1.6,460,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-6seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Gloss,,,,100,52.62,394.65,1.6,631,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-6seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Gloss,,,,250,65.67,492.525,1.6,788,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-6seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Gloss,,,,500,74.92,561.9,1.6,899,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-6seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Gloss,,,,1000,89.27,669.525,1.6,1071,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-6seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Gloss,,,,1500,133.23,999.225,1.6,1599,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-6seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Gloss,,,,2000,152.69,1145.175,1.6,1832,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-6seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Gloss,,,,2500,160.84,1206.3,1.6,1930,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-6seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Gloss,,,,3000,181.09,1358.175,1.6,2173,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-6seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Gloss,,,,4000,221.09,1658.175,1.6,2653,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-6seitig.html
