row_type,format,material,surface,uv_lak,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,A5,115g hochwertiger Qualitätsdruck,Matt,,,,250,44.67,335.025,1.6,536,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Matt,,,,500,54.39,407.925,1.6,653,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Matt,,,,1000,55.23,414.225,1.6,663,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Matt,,,,1500,84.93,636.975,1.6,1019,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Matt,,,,2000,94.28,707.1,1.6,1131,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Matt,,,,2500,99.09,743.175,1.6,1189,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Matt,,,,3000,112.21,841.575,1.6,1347,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Matt,,,,4000,138.59,1039.425,1.6,1663,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Matt,,,,5000,164.74,1235.55,1.6,1977,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Matt,,,,6000,190.7,1430.25,1.6,2288,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Matt,,,,7000,216.84,1626.3,1.6,2602,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Matt,,,,8000,242.48,1818.6,1.6,2910,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Matt,,,,9000,269.1,2018.25,1.5,3027,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Matt,,,,10000,295.05,2212.875,1.5,3319,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Matt,,,,12000,295.05,2212.875,1.5,3319,115g hochwertiger Qualitätsdruck matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Matt,,,,15000,433.29,3249.675,1.5,4875,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,115g hochwertiger Qualitätsdruck,Matt,,,,20000,573.2,4299,1.5,6449,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,50,21.09,158.175,1.6,253,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,100,29.99,224.925,1.6,360,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,250,41.79,313.425,1.6,501,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,500,50.41,378.075,1.6,605,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,1000,55.72,417.9,1.6,669,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,1500,66.93,501.975,1.6,803,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,2000,75.27,564.525,1.6,903,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,2500,83.81,628.575,1.6,1006,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,3000,94.85,711.375,1.6,1138,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,4000,117.15,878.625,1.6,1406,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,5000,140.26,1051.95,1.6,1683,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,6000,160.49,1203.675,1.6,1926,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,7000,179.81,1348.575,1.6,2158,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,8000,200.63,1504.725,1.6,2408,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,9000,220.64,1654.8,1.6,2648,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,10000,240.12,1800.9,1.6,2881,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-mittelfalz-4seitig.html
