row_type,format,material,surface,uv_lak,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,50,54.97,412.275,1.6,660,115g hochwertiger Qualitätsdruck glänzend,100,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,100,54.97,412.275,1.6,660,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,250,137.83,1033.725,1.6,1654,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,500,175.88,1319.1,1.6,2111,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,1000,226.69,1700.175,1.6,2720,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,1500,345.96,2594.7,1.5,3892,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,2000,395.05,2962.875,1.5,4444,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,2500,413.52,3101.4,1.5,4652,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,3000,468.75,3515.625,1.5,5273,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,4000,580.36,4352.7,1.5,6529,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,5000,692.04,5190.3,1.4,7266,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,6000,803.78,6028.35,1.4,8440,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,7000,914.66,6859.95,1.4,9604,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,8000,1026.46,7698.45,1.4,10778,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,9000,1138.26,8536.95,1.4,11952,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,10000,1249.53,9371.475,1.4,13120,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,12000,1249.53,9371.475,1.4,13120,115g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,15000,1680.33,12602.475,1.3,16383,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,20000,2214.18,16606.35,1.3,21588,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Matt,,,,50,55.01,412.575,1.6,660,115g hochwertiger Qualitätsdruck matt,100,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Matt,,,,100,55.01,412.575,1.6,660,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Matt,,,,250,137.69,1032.675,1.6,1652,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Matt,,,,500,175.94,1319.55,1.6,2111,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Matt,,,,1000,226.26,1696.95,1.6,2715,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Matt,,,,1500,346.29,2597.175,1.5,3896,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Matt,,,,2000,394.89,2961.675,1.5,4443,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Matt,,,,2500,413.72,3102.9,1.5,4654,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Matt,,,,3000,469.19,3518.925,1.5,5278,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Matt,,,,4000,580.26,4351.95,1.5,6528,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Matt,,,,5000,692.23,5191.725,1.4,7268,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Matt,,,,6000,803.96,6029.7,1.4,8442,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Matt,,,,7000,914.99,6862.425,1.4,9607,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-8seitig.html
