row_type,format,material,surface,uv_lak,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,50,26.55,199.125,1.6,319,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,100,30.37,227.775,1.6,364,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,250,36.87,276.525,1.6,442,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,500,42.49,318.675,1.6,510,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,1000,54.03,405.225,1.6,648,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,1500,76.3,572.25,1.6,916,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,2000,81.84,613.8,1.6,982,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,2500,86.88,651.6,1.6,1043,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,3000,96.4,723,1.6,1157,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,4000,119.77,898.275,1.6,1437,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,5000,132.74,995.55,1.6,1593,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,6000,165.12,1238.4,1.6,1981,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,7000,188.25,1411.875,1.6,2259,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,8000,210.2,1576.5,1.6,2522,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,9000,224.46,1683.45,1.6,2694,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,10000,228.26,1711.95,1.6,2739,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,12000,228.26,1711.95,1.6,2739,115g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,15000,325.68,2442.6,1.5,3664,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,20000,426.59,3199.425,1.5,4799,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,50,26.55,199.125,1.6,319,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,100,30.37,227.775,1.6,364,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,250,50.43,378.225,1.6,605,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,500,55.82,418.65,1.6,670,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,1000,56.45,423.375,1.6,677,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,1500,75.81,568.575,1.6,910,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,2000,81.46,610.95,1.6,978,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,2500,85.53,641.475,1.6,1026,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,3000,97.26,729.45,1.6,1167,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,4000,119.7,897.75,1.6,1436,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,5000,142.97,1072.275,1.6,1716,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,6000,164.89,1236.675,1.6,1979,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,7000,188.44,1413.3,1.6,2261,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,8000,210.82,1581.15,1.6,2530,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,9000,233.43,1750.725,1.6,2801,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,10000,252.23,1891.725,1.6,3027,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,12000,252.23,1891.725,1.6,3027,115g hochwertiger Qualitätsdruck matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,15000,351.43,2635.725,1.5,3954,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,20000,454.32,3407.4,1.5,5111,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Gloss,,,,50,15.94,119.55,1.6,191,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Gloss,,,,100,20.45,153.375,1.6,245,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Gloss,,,,250,23.75,178.125,1.6,285,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Gloss,,,,500,32.89,246.675,1.6,395,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Gloss,,,,1000,47.41,355.575,1.6,569,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Gloss,,,,1500,61.21,459.075,1.6,735,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Gloss,,,,2000,72.28,542.1,1.6,867,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Gloss,,,,2500,78.43,588.225,1.6,941,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Gloss,,,,3000,88.72,665.4,1.6,1065,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Gloss,,,,4000,104.91,786.825,1.6,1259,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Gloss,,,,5000,122.03,915.225,1.6,1464,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Gloss,,,,6000,139.37,1045.275,1.6,1672,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Gloss,,,,7000,157.76,1183.2,1.6,1893,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Gloss,,,,8000,178.8,1341,1.6,2146,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Gloss,,,,9000,196.28,1472.1,1.6,2355,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Gloss,,,,10000,215.44,1615.8,1.6,2585,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Gloss,,,,12000,215.44,1615.8,1.6,2585,135g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Gloss,,,,15000,309.18,2318.85,1.5,3478,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Gloss,,,,20000,400.75,3005.625,1.5,4508,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Matt,,,,50,13.05,97.875,1.6,157,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Matt,,,,100,18.83,141.225,1.6,226,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Matt,,,,250,23.9,179.25,1.6,287,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Matt,,,,500,29.99,224.925,1.6,360,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Matt,,,,1000,44.62,334.65,1.6,535,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Matt,,,,1500,61.34,460.05,1.6,736,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Matt,,,,2000,69.15,518.625,1.6,830,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Matt,,,,2500,79.97,599.775,1.6,960,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Matt,,,,3000,85.61,642.075,1.6,1027,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Matt,,,,4000,104.26,781.95,1.6,1251,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Matt,,,,5000,122.49,918.675,1.6,1470,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Matt,,,,6000,140.19,1051.425,1.6,1682,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Matt,,,,7000,160.71,1205.325,1.6,1929,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Matt,,,,8000,177.64,1332.3,1.6,2132,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Matt,,,,9000,195.72,1467.9,1.6,2349,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Matt,,,,10000,216.43,1623.225,1.6,2597,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Matt,,,,12000,216.43,1623.225,1.6,2597,135g hochwertiger Qualitätsdruck matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Matt,,,,15000,312.4,2343,1.5,3515,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Matt,,,,20000,402.17,3016.275,1.5,4524,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,170g hochwertiger Qualitätsdruck,Gloss,,,,50,20.45,153.375,1.6,245,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,170g hochwertiger Qualitätsdruck,Gloss,,,,100,24.96,187.2,1.6,300,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,170g hochwertiger Qualitätsdruck,Gloss,,,,250,30.73,230.475,1.6,369,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
base_surface,A7,170g hochwertiger Qualitätsdruck,Gloss,,,,500,40.99,307.425,1.6,492,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-wickelfalz-8seitig.html
