row_type,format,material,surface,uv_lak,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,50,47.51,356.325,1.6,570,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,100,60.32,452.4,1.6,724,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,250,92.06,690.45,1.6,1105,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,500,112.15,841.125,1.6,1346,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,1000,141.67,1062.525,1.6,1700,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,1500,219.09,1643.175,1.6,2629,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,2000,252.2,1891.5,1.6,3026,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,2500,264.21,1981.575,1.6,3171,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,3000,298,2235,1.5,3353,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,4000,364.59,2734.425,1.5,4102,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,5000,431.8,3238.5,1.5,4858,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,6000,500.26,3751.95,1.5,5628,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,7000,570.19,4276.425,1.5,6415,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,8000,639.19,4793.925,1.5,7191,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,9000,708.06,5310.45,1.4,7435,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,10000,778.17,5836.275,1.4,8171,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,12000,778.17,5836.275,1.4,8171,115g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,15000,1180.22,8851.65,1.4,12392,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,20000,1543.04,11572.8,1.3,15045,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Matt,,,,50,47.51,356.325,1.6,570,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Matt,,,,100,60.33,452.475,1.6,724,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Matt,,,,250,92.08,690.6,1.6,1105,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Matt,,,,500,112.19,841.425,1.6,1346,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Matt,,,,1000,142.11,1065.825,1.6,1705,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Matt,,,,1500,218.95,1642.125,1.6,2627,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Matt,,,,2000,252.35,1892.625,1.6,3028,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Matt,,,,2500,264.43,1983.225,1.6,3173,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-wickelfalz-6seitig.html
