row_type,format,material,surface,uv_lak,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,210x210mm,115g hochwertiger Qualitätsdruck,Gloss,,,,50,38.34,287.55,1.6,460,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
base_surface,210x210mm,115g hochwertiger Qualitätsdruck,Gloss,,,,100,45.79,343.425,1.6,549,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
base_surface,210x210mm,115g hochwertiger Qualitätsdruck,Gloss,,,,250,60.91,456.825,1.6,731,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
base_surface,210x210mm,115g hochwertiger Qualitätsdruck,Gloss,,,,500,71.52,536.4,1.6,858,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
base_surface,210x210mm,115g hochwertiger Qualitätsdruck,Gloss,,,,1000,92.25,691.875,1.6,1107,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
base_surface,210x210mm,115g hochwertiger Qualitätsdruck,Gloss,,,,1500,139.12,1043.4,1.6,1669,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
base_surface,210x210mm,115g hochwertiger Qualitätsdruck,Gloss,,,,2000,142.71,1070.325,1.6,1713,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
base_surface,210x210mm,115g hochwertiger Qualitätsdruck,Gloss,,,,2500,146.33,1097.475,1.6,1756,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
base_surface,210x210mm,115g hochwertiger Qualitätsdruck,Gloss,,,,3000,191.79,1438.425,1.6,2301,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
base_surface,210x210mm,115g hochwertiger Qualitätsdruck,Gloss,,,,4000,218.45,1638.375,1.6,2621,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
