row_type,format,material,surface,uv_lak,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Gloss,,,,50,35.95,269.625,1.6,431,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Gloss,,,,100,43.68,327.6,1.6,524,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Gloss,,,,250,54.36,407.7,1.6,652,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Gloss,,,,500,58.47,438.525,1.6,702,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Gloss,,,,1000,62.37,467.775,1.6,748,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Gloss,,,,1500,93.3,699.75,1.6,1120,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Gloss,,,,2000,107.03,802.725,1.6,1284,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Gloss,,,,2500,114.57,859.275,1.6,1375,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Gloss,,,,3000,128.77,965.775,1.6,1545,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Gloss,,,,4000,157.16,1178.7,1.6,1886,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Gloss,,,,5000,186.13,1395.975,1.6,2234,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Gloss,,,,6000,216.87,1626.525,1.6,2602,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Gloss,,,,7000,247.2,1854,1.6,2966,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Gloss,,,,8000,277.81,2083.575,1.5,3125,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Gloss,,,,9000,309.07,2318.025,1.5,3477,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Gloss,,,,10000,339.63,2547.225,1.5,3821,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Gloss,,,,12000,339.63,2547.225,1.5,3821,115g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Gloss,,,,15000,472.03,3540.225,1.5,5310,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Gloss,,,,20000,614.83,4611.225,1.5,6917,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Matt,,,,50,35.95,269.625,1.6,431,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Matt,,,,100,43.75,328.125,1.6,525,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Matt,,,,250,54.47,408.525,1.6,654,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
base_surface,148x148mm,115g hochwertiger Qualitätsdruck,Matt,,,,500,58.4,438,1.6,701,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-wickelfalz-6seitig.html
