row_type,format,material,surface,uv_lak,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,50,38.34,287.55,1.6,460,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,100,46.27,347.025,1.6,555,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,250,64.89,486.675,1.6,779,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,500,87.88,659.1,1.6,1055,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,1000,93.92,704.4,1.6,1127,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,1500,146.28,1097.1,1.6,1755,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,2000,160.17,1201.275,1.6,1922,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,2500,166.71,1250.325,1.6,2001,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,3000,190.05,1425.375,1.6,2281,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,4000,237.63,1782.225,1.6,2852,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,5000,284.58,2134.35,1.5,3202,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,6000,336.08,2520.6,1.5,3781,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,7000,387.95,2909.625,1.5,4364,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,8000,439.85,3298.875,1.5,4948,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,9000,491.95,3689.625,1.5,5534,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,10000,543.79,4078.425,1.5,6118,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,12000,543.79,4078.425,1.5,6118,115g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
base_surface,A4,115g hochwertiger Qualitätsdruck,Gloss,,,,15000,819.57,6146.775,1.4,8605,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a4-vertikaler-mittelfalz-4seitig.html
