fold_type,side,format,material,quantity,eur,dkk_base,tier_multiplier,dkk_final,detail_url
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck glänzend,750,38.39,287.925,1.6,461,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck glänzend,1000,39.06,292.95,1.6,469,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck glänzend,1500,54.12,405.9,1.6,649,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck glänzend,2000,59.59,446.925,1.6,715,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck glänzend,2500,63.28,474.6,1.6,759,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck glänzend,3000,70.75,530.625,1.6,849,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck glänzend,4000,85.13,638.475,1.6,1022,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck glänzend,5000,99.54,746.55,1.6,1194,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck glänzend,6000,117.42,880.65,1.6,1409,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck glänzend,7000,134.59,1009.425,1.6,1615,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck glänzend,8000,152.19,1141.425,1.6,1826,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck glänzend,9000,170.12,1275.9,1.6,2041,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck glänzend,10000,178.61,1339.575,1.6,2143,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck glänzend,12500,219.67,1647.525,1.6,2636,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck glänzend,15000,249.22,1869.15,1.6,2991,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck glänzend,20000,318.24,2386.8,1.5,3580,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck matt,50,26.55,199.125,1.6,319,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck matt,100,30.37,227.775,1.6,364,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck matt,250,36.75,275.625,1.6,441,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck matt,500,37.74,283.05,1.6,453,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck matt,750,38.26,286.95,1.6,459,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck matt,1000,38.79,290.925,1.6,465,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck matt,1500,54.81,411.075,1.6,658,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck matt,2000,59.7,447.75,1.6,716,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck matt,2500,62.77,470.775,1.6,753,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck matt,3000,69.82,523.65,1.6,838,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck matt,4000,84.63,634.725,1.6,1016,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck matt,5000,99.11,743.325,1.6,1189,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck matt,6000,114.26,856.95,1.6,1371,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck matt,7000,128.54,964.05,1.6,1542,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck matt,8000,142.98,1072.35,1.6,1716,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck matt,9000,157.83,1183.725,1.6,1894,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck matt,10000,172.19,1291.425,1.6,2066,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck matt,12500,211.02,1582.65,1.6,2532,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck matt,15000,249.24,1869.3,1.6,2991,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,115g hochwertiger Qualitätsdruck matt,20000,328.26,2461.95,1.5,3693,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck glänzend,50,12.02,90.15,1.6,144,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck glänzend,100,19.26,144.45,1.6,231,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck glänzend,250,21.44,160.8,1.6,257,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck glänzend,500,28.01,210.075,1.6,336,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck glänzend,750,30.93,231.975,1.6,371,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck glänzend,1000,36,270,1.6,432,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck glänzend,1500,46.77,350.775,1.6,561,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck glänzend,2000,51.78,388.35,1.6,621,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck glänzend,2500,57.92,434.4,1.6,695,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck glänzend,3000,64.1,480.75,1.6,769,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck glänzend,4000,77.53,581.475,1.6,930,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck glänzend,5000,90.18,676.35,1.6,1082,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck glänzend,6000,103.65,777.375,1.6,1244,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck glänzend,7000,117.08,878.1,1.6,1405,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck glänzend,8000,131.13,983.475,1.6,1574,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck glänzend,9000,145.3,1089.75,1.6,1744,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck glänzend,10000,158.35,1187.625,1.6,1900,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck glänzend,12500,195.48,1466.1,1.6,2346,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck glänzend,15000,232.6,1744.5,1.6,2791,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck glänzend,20000,298.19,2236.425,1.5,3355,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck matt,50,12.52,93.9,1.6,150,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck matt,100,18.17,136.275,1.6,218,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck matt,250,20.55,154.125,1.6,247,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck matt,500,25.43,190.725,1.6,305,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck matt,750,27.5,206.25,1.6,330,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck matt,1000,31.94,239.55,1.6,383,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck matt,1500,42.33,317.475,1.6,508,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck matt,2000,47.37,355.275,1.6,568,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck matt,2500,51.71,387.825,1.6,621,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck matt,3000,57.35,430.125,1.6,688,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck matt,4000,69.39,520.425,1.6,833,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck matt,5000,80.91,606.825,1.6,971,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck matt,6000,93.79,703.425,1.6,1125,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck matt,7000,105.53,791.475,1.6,1266,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck matt,8000,118.18,886.35,1.6,1418,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck matt,9000,130.78,980.85,1.6,1569,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck matt,10000,143.47,1076.025,1.6,1722,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck matt,12500,176.6,1324.5,1.6,2119,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck matt,15000,210.05,1575.375,1.6,2521,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,135g hochwertiger Qualitätsdruck matt,20000,269.97,2024.775,1.5,3037,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck glänzend,50,15.87,119.025,1.6,190,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck glänzend,100,19.68,147.6,1.6,236,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck glänzend,250,25.9,194.25,1.6,311,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck glänzend,500,32.01,240.075,1.6,384,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck glänzend,750,35.49,266.175,1.6,426,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck glänzend,1000,42.28,317.1,1.6,507,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck glänzend,1500,54.85,411.375,1.6,658,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck glänzend,2000,61.49,461.175,1.6,738,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck glänzend,2500,68.44,513.3,1.6,821,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck glänzend,3000,75.62,567.15,1.6,907,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck glänzend,4000,90.92,681.9,1.6,1091,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck glänzend,5000,106.29,797.175,1.6,1275,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck glänzend,6000,123.1,923.25,1.6,1477,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck glänzend,7000,140.62,1054.65,1.6,1687,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck glänzend,8000,157.75,1183.125,1.6,1893,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck glänzend,9000,175.26,1314.45,1.6,2103,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck glänzend,10000,188.36,1412.7,1.6,2260,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck glänzend,12500,234.27,1757.025,1.6,2811,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck glänzend,15000,279.27,2094.525,1.5,3142,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck glänzend,20000,343.57,2576.775,1.5,3865,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck matt,50,15.46,115.95,1.6,186,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck matt,100,18.79,140.925,1.6,225,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck matt,250,24.17,181.275,1.6,290,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck matt,500,30.07,225.525,1.6,361,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck matt,750,33.6,252,1.6,403,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck matt,1000,40.32,302.4,1.6,484,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck matt,1500,53.13,398.475,1.6,638,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck matt,2000,59.93,449.475,1.6,719,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck matt,2500,66,495,1.6,792,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck matt,3000,73.33,549.975,1.6,880,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck matt,4000,89.36,670.2,1.6,1072,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck matt,5000,104.42,783.15,1.6,1253,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck matt,6000,121.24,909.3,1.6,1455,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck matt,7000,137.91,1034.325,1.6,1655,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck matt,8000,154.91,1161.825,1.6,1859,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck matt,9000,171.12,1283.4,1.6,2053,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck matt,10000,188.19,1411.425,1.6,2258,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck matt,12500,231.38,1735.35,1.6,2777,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck matt,15000,273.97,2054.775,1.5,3082,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,170g hochwertiger Qualitätsdruck matt,20000,343.54,2576.55,1.5,3865,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,250g hochwertiger Qualitätsdruck glänzend,50,8.87,66.525,1.6,106,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,250g hochwertiger Qualitätsdruck glänzend,100,16.13,120.975,1.6,194,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,250g hochwertiger Qualitätsdruck glänzend,250,27.57,206.775,1.6,331,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,250g hochwertiger Qualitätsdruck glänzend,500,36.36,272.7,1.6,436,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,250g hochwertiger Qualitätsdruck glänzend,750,41.36,310.2,1.6,496,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,250g hochwertiger Qualitätsdruck glänzend,1000,48.74,365.55,1.6,585,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN A6,250g hochwertiger Qualitätsdruck glänzend,1500,65.69,492.675,1.6,788,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-vertikaler-mittelfalz-4seitig.html
