row_type,format,material,surface,uv_lak,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,50,23.91,179.325,1.6,287,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,100,25.66,192.45,1.6,308,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,250,30.31,227.325,1.6,364,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,500,32.66,244.95,1.6,392,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,1000,33.1,248.25,1.6,397,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,1500,42.95,322.125,1.6,515,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,2000,45,337.5,1.6,540,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,2500,48.67,365.025,1.6,584,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,3000,53.33,399.975,1.6,640,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,4000,63.11,473.325,1.6,757,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,5000,72.6,544.5,1.6,871,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,6000,85.59,641.925,1.6,1027,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,7000,98.39,737.925,1.6,1181,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,8000,111.71,837.825,1.6,1341,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,9000,120.84,906.3,1.6,1450,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,10000,122.69,920.175,1.6,1472,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,12000,122.69,920.175,1.6,1472,115g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,15000,170,1275,1.6,2040,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Gloss,,,,20000,213.07,1598.025,1.6,2557,115g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,50,23.91,179.325,1.6,287,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,100,26.55,199.125,1.6,319,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,250,31.19,233.925,1.6,374,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,500,32.67,245.025,1.6,392,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,1000,33.14,248.55,1.6,398,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,1500,43.16,323.7,1.6,518,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,2000,45.64,342.3,1.6,548,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,2500,48.27,362.025,1.6,579,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,3000,53.39,400.425,1.6,641,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,4000,63.63,477.225,1.6,764,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,5000,72.68,545.1,1.6,872,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,6000,85.25,639.375,1.6,1023,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,7000,98.45,738.375,1.6,1181,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,8000,111.01,832.575,1.6,1332,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,9000,125.82,943.65,1.6,1510,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,10000,126.56,949.2,1.6,1519,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,12000,126.56,949.2,1.6,1519,115g hochwertiger Qualitätsdruck matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,15000,170.98,1282.35,1.6,2052,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,115g hochwertiger Qualitätsdruck,Matt,,,,20000,218.35,1637.625,1.6,2620,115g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
base_surface,A7,135g hochwertiger Qualitätsdruck,Gloss,,,,50,10.3,77.25,1.6,124,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-vertikaler-mittelfalz-4seitig.html
